"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0R650","2019-07-30 17:00:00","29.000","358.000","2.700","31.700","0.700","1003.900","-99.000","0.000","-99.000","-99.000","-99.000","34.500","","26.200",""
"C0E740","2019-07-30 17:00:00","27.000","311.000","0.800","31.900","0.740","1002.100","-99.000","0.000","-99.000","-99.000","-99.000","33.000","","26.500",""
"C0AI20","2019-07-30 17:00:00","25.000","130.000","4.700","-99.000","1.000","1002.200","-99.000","0.000","-99.000","-99.000","-99.000","33.500","","26.300",""
"C0E550","2019-07-30 17:00:00","84.000","321.000","1.500","31.000","0.790","997.000","-99.000","0.000","-99.000","-99.000","-99.000","32.600","","26.000",""
"C0X060","2019-07-30 17:00:00","19.000","311.000","2.700","29.400","0.840","1004.900","-99.000","2.000","-99.000","-99.000","-99.000","33.800","","25.800",""
"C0AC60","2019-07-30 17:00:00","55.000","224.000","1.500","32.600","0.690","999.100","-99.000","0.000","-99.000","-99.000","-99.000","35.400","","26.500",""
"C0UA70","2019-07-30 17:00:00","547.000","154.000","1.600","24.800","0.990","947.900","-99.000","0.000","9.700","144.000","","25.600","","23.700",""
"C0G740","2019-07-30 17:00:00","24.000","346.000","2.400","31.200","0.740","1002.800","-99.000","0.000","-99.000","-99.000","-99.000","32.400","","27.200",""
"C0F9N0","2019-07-30 17:00:00","75.000","344.000","1.700","33.100","0.640","996.600","-99.000","0.000","-99.000","-99.000","-99.000","35.100","","27.300",""
"C0F9T0","2019-07-30 17:00:00","111.000","323.000","3.100","31.300","0.670","993.200","-99.000","0.000","-99.000","-99.000","-99.000","32.800","","27.900",""
"C0S710","2019-07-30 17:00:00","382.000","208.000","1.800","27.100","0.790","966.000","-99.000","0.000","-99.000","-99.000","-99.000","30.700","","22.700",""
"C0M680","2019-07-30 17:00:00","37.000","306.000","0.800","29.200","0.900","1003.000","-99.000","6.000","-99.000","-99.000","-99.000","34.100","","26.900",""
"C0X220","2019-07-30 17:00:00","26.000","105.000","3.200","30.500","0.710","1002.600","-99.000","0.000","-99.000","-99.000","-99.000","32.600","","26.900",""
"C0R560","2019-07-30 17:00:00","22.000","290.000","3.000","32.100","0.580","1003.500","-99.000","0.000","-99.000","-99.000","-99.000","34.100","","26.500",""
"C0F9P0","2019-07-30 17:00:00","26.000","29.000","2.300","30.900","0.780","1002.700","-99.000","0.000","-99.000","-99.000","-99.000","32.100","","28.200",""
"C0O970","2019-07-30 17:00:00","71.000","45.000","0.900","26.800","0.980","998.100","-99.000","4.000","-99.000","-99.000","-99.000","35.700","","24.300",""
"C0F0B0","2019-07-30 17:00:00","311.000","34.000","0.500","28.800","0.860","971.000","-99.000","5.500","-99.000","-99.000","-99.000","31.700","","24.300",""
"C0R620","2019-07-30 17:00:00","34.000","94.000","2.900","30.200","0.820","1003.200","-99.000","18.500","-99.000","-99.000","-99.000","31.300","","25.700",""
"C0C660","2019-07-30 17:00:00","176.000","290.000","0.500","30.300","0.730","986.200","-99.000","0.000","-99.000","-99.000","-99.000","32.500","","26.300",""
"C0SA10","2019-07-30 17:00:00","411.000","93.000","1.600","26.800","0.860","962.300","-99.000","0.500","-99.000","-99.000","-99.000","31.300","","23.900",""
"C0M740","2019-07-30 17:00:00","15.000","311.000","2.000","29.600","0.850","1003.200","-99.000","0.500","-99.000","-99.000","-99.000","33.500","","26.900",""
"C0K460","2019-07-30 17:00:00","60.000","1.000","3.300","31.500","0.670","997.600","-99.000","0.000","-99.000","-99.000","-99.000","33.500","","26.200",""
"C0X100","2019-07-30 17:00:00","10.000","282.000","2.700","32.100","0.580","1002.800","-99.000","0.000","-99.000","-99.000","-99.000","33.900","","28.600",""
"C0K560","2019-07-30 17:00:00","117.000","308.000","1.700","32.000","0.640","992.900","-99.000","0.000","-99.000","-99.000","-99.000","35.400","","24.300",""
"C0R150","2019-07-30 17:00:00","105.000","20.000","0.300","29.100","0.990","993.500","-99.000","0.000","-99.000","-99.000","-99.000","35.500","","25.400",""
"C0S690","2019-07-30 17:00:00","522.000","32.000","1.300","27.900","0.810","950.000","-99.000","12.500","-99.000","-99.000","-99.000","36.200","","22.100",""
"C0U870","2019-07-30 17:00:00","474.000","74.000","1.700","25.800","0.890","955.600","-99.000","0.000","-99.000","-99.000","-99.000","30.200","","23.800",""
"C0A520","2019-07-30 17:00:00","48.000","119.000","0.600","32.800","0.680","1000.500","-99.000","0.000","-99.000","-99.000","-99.000","34.600","","26.800",""
"C0V400","2019-07-30 17:00:00","56.000","303.000","2.500","29.700","0.840","998.700","-99.000","1.000","-99.000","-99.000","-99.000","33.100","","25.800",""
"C0UA40","2019-07-30 17:00:00","1121.000","201.000","3.800","21.700","0.910","886.800","-99.000","0.000","-99.000","-99.000","-99.000","27.400","","19.700",""
"C0G720","2019-07-30 17:00:00","50.000","327.000","3.200","31.600","0.690","999.100","-99.000","0.000","-99.000","-99.000","-99.000","33.400","","26.200",""
"C0G890","2019-07-30 17:00:00","24.000","344.000","3.400","31.300","0.800","1002.400","-99.000","0.000","-99.000","-99.000","-99.000","31.800","","28.600",""
"C0I540","2019-07-30 17:00:00","3344.000","120.000","2.900","12.500","0.800","684.200","-99.000","-99.000","-99.000","-99.000","-99.000","18.200","","6.200",""
"C0K390","2019-07-30 17:00:00","31.000","354.000","2.800","31.500","0.670","1001.800","-99.000","0.000","-99.000","-99.000","-99.000","34.300","","26.400",""
"C0T9A0","2019-07-30 17:00:00","498.000","154.000","1.700","25.400","0.990","953.200","-99.000","0.000","-99.000","-99.000","-99.000","28.900","","22.900",""
"C0X280","2019-07-30 17:00:00","22.000","343.000","4.100","30.400","0.730","1003.400","-99.000","0.000","-99.000","-99.000","-99.000","32.000","","27.300",""
"C0V620","2019-07-30 17:00:00","18.000","282.000","2.400","30.400","0.780","1004.000","-99.000","0.000","-99.000","-99.000","-99.000","32.100","","27.100",""
"C0H960","2019-07-30 17:00:00","120.000","16.000","1.600","33.600","0.600","990.000","-99.000","0.000","-99.000","-99.000","-99.000","35.200","","26.400",""
"C0M530","2019-07-30 17:00:00","1385.000","0.000","0.000","21.800","0.990","865.100","-99.000","0.000","-99.000","-99.000","-99.000","25.600","","17.600",""
"C0R170","2019-07-30 17:00:00","26.000","315.000","1.600","30.700","1.000","1002.900","-99.000","1.000","-99.000","-99.000","-99.000","34.300","","25.900",""
"C0I420","2019-07-30 17:00:00","305.000","315.000","0.800","32.400","0.620","970.800","-99.000","0.000","-99.000","-99.000","-99.000","34.100","","24.000",""
"C0A640","2019-07-30 17:00:00","241.000","222.000","1.400","29.600","0.660","981.500","-99.000","0.000","7.100","217.000","","32.500","","24.000",""
"C0A930","2019-07-30 17:00:00","216.000","126.000","2.300","30.400","0.720","980.700","-99.000","0.000","-99.000","-99.000","-99.000","32.700","","23.900",""
"C0F9M0","2019-07-30 17:00:00","230.000","347.000","1.500","29.900","0.760","979.600","-99.000","0.000","-99.000","-99.000","-99.000","32.400","","25.600",""
"C0AC40","2019-07-30 17:00:00","1079.000","118.000","2.900","22.500","0.990","889.900","-99.000","0.500","8.800","121.000","","26.700","","20.200",""
"C0AI00","2019-07-30 17:00:00","188.000","62.000","0.800","32.300","0.620","985.000","-99.000","0.000","-99.000","-99.000","-99.000","33.500","","26.600",""
"C0T9M0","2019-07-30 17:00:00","92.000","150.000","1.600","29.400","0.820","998.600","-99.000","0.000","-99.000","-99.000","-99.000","32.100","","25.400",""
"C0K430","2019-07-30 17:00:00","30.000","331.000","2.300","31.000","0.710","1002.800","-99.000","0.000","-99.000","-99.000","-99.000","33.900","","26.700",""
"C0Z170","2019-07-30 17:00:00","199.000","63.000","2.100","31.000","0.630","986.100","-99.000","0.000","-99.000","-99.000","-99.000","36.200","","23.800",""
"C0Z100","2019-07-30 17:00:00","36.000","154.000","1.200","31.500","0.700","1005.100","-99.000","0.000","-99.000","-99.000","-99.000","34.100","","24.700",""
"C0U710","2019-07-30 17:00:00","1942.000","0.000","0.100","18.400","0.990","807.200","-99.000","0.000","-99.000","-99.000","-99.000","22.500","","15.700",""
"C0SA30","2019-07-30 17:00:00","92.000","141.000","0.800","29.100","0.770","998.200","-99.000","0.000","-99.000","-99.000","-99.000","31.400","","26.000",""
"C0V500","2019-07-30 17:00:00","6.000","277.000","0.800","31.700","0.770","-99.000","-99.000","0.000","-99.000","-99.000","-99.000","32.600","","28.400",""
"CM0160","2019-07-30 17:00:00","196.000","2.000","2.900","31.700","0.640","988.000","-99.000","0.000","-99.000","-99.000","-99.000","35.500","","24.400",""
"C0V350","2019-07-30 17:00:00","36.000","0.000","0.100","28.600","0.870","1002.600","-99.000","4.500","-99.000","-99.000","-99.000","35.400","","25.300",""
"C0W120","2019-07-30 17:00:00","58.000","319.000","2.800","29.200","0.840","999.400","-99.000","0.000","-99.000","-99.000","-99.000","30.600","","26.600",""
"C0R470","2019-07-30 17:00:00","103.000","199.000","1.200","28.600","0.800","995.000","-99.000","0.000","10.500","198.000","","35.100","","25.300",""
"C0M770","2019-07-30 17:00:00","164.000","327.000","2.000","30.700","0.720","986.500","-99.000","0.000","-99.000","-99.000","-99.000","33.900","","24.900",""
"C0S930","2019-07-30 17:00:00","248.000","122.000","0.300","30.100","0.710","979.900","-99.000","0.000","-99.000","-99.000","-99.000","32.100","","24.500",""
"C0A9B0","2019-07-30 17:00:00","7.000","0.000","0.000","35.900","0.470","1004.400","-99.000","0.000","-99.000","-99.000","-99.000","37.000","","28.400",""
"C0F9Y0","2019-07-30 17:00:00","3313.000","206.000","2.000","13.700","0.800","687.500","-99.000","0.000","-99.000","-99.000","-99.000","20.500","","7.700",""
"C0O810","2019-07-30 17:00:00","161.000","7.000","2.300","29.800","0.800","989.500","-99.000","0.000","-99.000","-99.000","-99.000","34.600","","24.200",""
"C0G880","2019-07-30 17:00:00","92.000","323.000","1.000","32.100","0.630","995.800","-99.000","0.000","-99.000","-99.000","-99.000","34.100","","25.300",""
"C0X270","2019-07-30 17:00:00","33.000","30.000","0.300","29.000","0.940","1002.400","-99.000","1.000","-99.000","-99.000","-99.000","35.000","","25.000",""
"C0R260","2019-07-30 17:00:00","76.000","297.000","0.300","31.100","0.720","997.000","-99.000","0.000","-99.000","-99.000","-99.000","34.100","","25.500",""
"C0U950","2019-07-30 17:00:00","1012.000","115.000","12.400","21.800","1.000","899.000","-99.000","2.000","17.500","103.000","","22.600","","20.600",""
"C0O860","2019-07-30 17:00:00","38.000","329.000","0.400","30.400","0.870","1000.900","-99.000","0.500","-99.000","-99.000","-99.000","35.400","","26.000",""
"C0S980","2019-07-30 17:00:00","901.000","27.000","1.000","25.000","0.850","909.300","-99.000","1.000","-99.000","-99.000","-99.000","27.600","","20.500",""
"C0V310","2019-07-30 17:00:00","46.000","254.000","1.700","25.300","0.870","999.300","-99.000","12.000","10.500","199.000","","34.800","","24.900",""
"C0G620","2019-07-30 17:00:00","110.000","349.000","2.100","32.400","0.660","993.500","-99.000","0.000","-99.000","-99.000","-99.000","35.200","","25.500",""
"C0AD50","2019-07-30 17:00:00","84.000","254.000","2.500","31.900","0.830","996.500","-99.000","0.000","-99.000","-99.000","-99.000","34.200","","27.100",""
"C0A9A0","2019-07-30 17:00:00","24.000","119.000","5.000","32.800","0.530","1003.100","-99.000","0.000","10.400","116.000","","35.400","","28.000",""
"C0O830","2019-07-30 17:00:00","127.000","206.000","1.000","28.400","0.870","991.800","-99.000","2.000","-99.000","-99.000","-99.000","35.300","","24.600",""
"C0S760","2019-07-30 17:00:00","1621.000","180.000","1.100","18.800","0.850","837.800","-99.000","0.000","-99.000","-99.000","-99.000","23.300","","17.000",""
"C0X160","2019-07-30 17:00:00","26.000","241.000","2.300","30.900","0.740","1002.800","-99.000","2.000","-99.000","-99.000","-99.000","34.300","","27.000",""
"C0C490","2019-07-30 17:00:00","157.000","301.000","1.200","31.500","0.710","988.000","-99.000","0.000","-99.000","-99.000","-99.000","33.700","","27.400",""
"C0F970","2019-07-30 17:00:00","145.000","360.000","1.800","30.500","0.720","988.200","-99.000","0.000","-99.000","-99.000","-99.000","33.200","","26.100",""
"C0M690","2019-07-30 17:00:00","33.000","246.000","0.300","27.200","0.970","1001.100","-99.000","26.000","-99.000","-99.000","-99.000","33.400","","25.500",""
"C0V690","2019-07-30 17:00:00","30.000","308.000","4.000","30.800","0.760","1002.900","-99.000","0.000","-99.000","-99.000","-99.000","31.800","","27.900",""
"C0Z210","2019-07-30 17:00:00","126.000","107.000","1.300","30.700","0.610","994.000","-99.000","0.000","-99.000","-99.000","-99.000","33.100","","23.800",""
"C0U770","2019-07-30 17:00:00","5.000","158.000","2.800","29.100","0.780","1007.100","-99.000","0.000","-99.000","-99.000","-99.000","30.800","","25.200",""
"C0Z080","2019-07-30 17:00:00","298.000","352.000","0.500","28.900","0.740","974.600","-99.000","0.000","-99.000","-99.000","-99.000","36.000","","22.700",""
"C0G640","2019-07-30 17:00:00","17.000","340.000","3.100","31.300","0.720","1005.100","-99.000","0.000","-99.000","-99.000","-99.000","33.700","","27.300",""
"C0X200","2019-07-30 17:00:00","61.000","216.000","2.400","25.800","0.990","998.600","-99.000","28.000","-99.000","-99.000","-99.000","35.100","","24.800",""
"C0U900","2019-07-30 17:00:00","63.000","103.000","3.500","31.000","0.640","1000.800","-99.000","0.000","-99.000","-99.000","-99.000","32.900","","26.300",""
"C0Z230","2019-07-30 17:00:00","31.000","183.000","5.300","29.800","0.750","1005.100","-99.000","0.000","-99.000","-99.000","-99.000","30.800","","27.200",""
"C0F9O0","2019-07-30 17:00:00","175.000","8.000","1.000","31.400","0.760","985.800","-99.000","0.000","-99.000","-99.000","-99.000","34.300","","27.000",""
"C0C540","2019-07-30 17:00:00","46.000","333.000","1.200","31.700","0.690","1000.500","-99.000","0.000","-99.000","-99.000","-99.000","33.900","","26.100",""
"C0V670","2019-07-30 17:00:00","20.000","254.000","2.700","31.500","0.730","1003.400","-99.000","0.000","-99.000","-99.000","-99.000","32.900","","28.200",""
"C0A870","2019-07-30 17:00:00","685.000","128.000","6.100","25.800","0.800","930.200","-99.000","0.000","-99.000","-99.000","-99.000","30.500","","23.000",""
"C0R220","2019-07-30 17:00:00","23.000","279.000","1.800","32.200","0.610","1003.000","-99.000","0.000","-99.000","-99.000","-99.000","34.000","","26.000",""
"C0Z220","2019-07-30 17:00:00","589.000","325.000","0.600","26.000","0.900","944.200","-99.000","0.000","-99.000","-99.000","-99.000","31.400","","22.300",""
"C0D560","2019-07-30 17:00:00","147.000","301.000","1.200","31.600","0.690","989.600","-99.000","0.000","-99.000","-99.000","-99.000","35.200","","26.200",""
"C0I380","2019-07-30 17:00:00","258.000","302.000","1.700","31.600","0.700","975.400","-99.000","0.000","-99.000","-99.000","-99.000","34.800","","24.500",""
"C0Z020","2019-07-30 17:00:00","211.000","189.000","3.600","31.000","0.650","982.400","-99.000","0.000","-99.000","-99.000","-99.000","33.200","","23.100",""
"C0Z190","2019-07-30 17:00:00","62.000","157.000","1.200","29.400","0.920","1000.900","-99.000","0.000","-99.000","-99.000","-99.000","31.100","","25.900",""
"C0C710","2019-07-30 17:00:00","143.000","287.000","1.000","30.300","0.720","989.500","-99.000","0.000","-99.000","-99.000","-99.000","34.000","","24.800",""
"C0D360","2019-07-30 17:00:00","523.000","38.000","0.300","27.600","0.860","947.600","-99.000","0.000","-99.000","-99.000","-99.000","31.100","","21.800",""
"C0X140","2019-07-30 17:00:00","17.000","298.000","0.800","31.100","0.740","1003.100","-99.000","0.500","-99.000","-99.000","-99.000","34.800","","26.900",""
"C0V710","2019-07-30 17:00:00","34.000","315.000","2.800","31.600","0.700","1001.800","-99.000","0.000","-99.000","-99.000","-99.000","33.400","","27.600",""
"C0G840","2019-07-30 17:00:00","32.000","352.000","0.500","32.000","0.700","999.700","-99.000","0.000","-99.000","-99.000","-99.000","34.400","","26.200",""
"C0S890","2019-07-30 17:00:00","238.000","176.000","1.400","31.900","0.630","983.000","-99.000","0.000","-99.000","-99.000","-99.000","33.900","","23.900",""
"C0T820","2019-07-30 17:00:00","550.000","115.000","2.000","27.600","0.690","950.200","-99.000","0.000","7.600","113.000","","32.800","","20.300",""
"C0X140","2019-07-30 18:00:00","17.000","87.000","0.500","30.000","0.840","1004.000","-99.000","1.000","-99.000","-99.000","-99.000","34.800","","26.900",""
"C0V710","2019-07-30 18:00:00","34.000","329.000","3.400","30.800","0.790","1002.300","-99.000","0.000","-99.000","-99.000","-99.000","33.400","","27.600",""
"C0G840","2019-07-30 18:00:00","32.000","15.000","0.800","31.300","0.750","1000.200","-99.000","0.000","-99.000","-99.000","-99.000","34.400","","26.200",""
"C0S890","2019-07-30 18:00:00","238.000","205.000","1.500","29.800","0.690","983.800","-99.000","0.000","-99.000","-99.000","-99.000","33.900","","23.900",""
"C0T820","2019-07-30 18:00:00","550.000","123.000","1.100","26.600","0.700","950.900","-99.000","0.000","-99.000","-99.000","-99.000","32.800","","20.300",""
"C0F9I0","2019-07-30 18:00:00","194.000","359.000","2.600","30.100","0.770","984.000","-99.000","0.000","-99.000","-99.000","-99.000","31.700","","26.500",""
"C0B010","2019-07-30 18:00:00","38.000","41.000","2.500","31.400","0.630","999.400","-99.000","0.000","-99.000","-99.000","-99.000","33.600","","26.200",""
